_id,master_id,microorganism_common_name,pathogen_group,indicator_or_pathogen,authors,bib_id,year_published,location_comment,city,country,technology_description,influent_concentration,influent_concentration_qualifier,influent_independent_measurement_or_statistic,effluent_concentration,effluent_concentration_qualifier,effluent_independent_measurement_or_statistic,month,measurement_method,units,lrv,hrt_days,holdingtime_days,depth_meters,temperature_celsius,moisture_content_percent,coagulant,imputed_values
771,s283,NA,Bacteria,indicator,Gibbs et al.(1995),,1995,"Western Australia, Australia",Western Australia,Australia,Sludge Drying Bed,79024.43,0,Independent Measurement,36012.594,0,Independent measurement,0,Membrane filter procedure (APHA et al. 1989),number of organisms/ gram of wet weight of sludge,0.341306967,NA,112,NA,15.3,0.862,NA,""
772,s284,NA,Bacteria,indicator,Gibbs et al.(1995),,1995,"Western Australia, Australia",Western Australia,Australia,Sludge Drying Bed,79024.43,0,Independent Measurement,436.51865,0,Independent measurement,0,Membrane filter procedure (APHA et al. 1989),number of organisms/ gram of wet weight of sludge,2.257758569,NA,168,NA,20.9,0.845,NA,""
773,s285,NA,Protozoa,pathogen,Gibbs et al.(1995),,1995,"Western Australia, Australia",Western Australia,Australia,Sludge Drying Bed,3766.2734,0,Independent Measurement,2006.9269,0,Independent measurement,0,Monoclonal antibody stain(Rose et al.1991),number of organisms/ gram of wet weight of sludge,0.273380289,NA,7,NA,19.6,0.875,NA,""
774,s286,NA,Protozoa,pathogen,Gibbs et al.(1995),,1995,"Western Australia, Australia",Western Australia,Australia,Sludge Drying Bed,3766.2734,0,Independent Measurement,3189.05,0,Independent measurement,0,Monoclonal antibody stain(Rose et al.1991),number of organisms/ gram of wet weight of sludge,0.072250515,NA,14,NA,18.8,0.877,NA,""
775,s287,NA,Protozoa,pathogen,Gibbs et al.(1995),,1995,"Western Australia, Australia",Western Australia,Australia,Sludge Drying Bed,3766.2734,0,Independent Measurement,1059.173,0,Independent measurement,0,Monoclonal antibody stain(Rose et al.1991),number of organisms/ gram of wet weight of sludge,0.550944942,NA,28,NA,13.9,0.864,NA,""
776,s288,NA,Protozoa,pathogen,Gibbs et al.(1995),,1995,"Western Australia, Australia",Western Australia,Australia,Sludge Drying Bed,3766.2734,0,Independent Measurement,1654.1115,0,Independent measurement,0,Monoclonal antibody stain(Rose et al.1991),number of organisms/ gram of wet weight of sludge,0.357347062,NA,56,NA,17.9,0.859,NA,""
777,s289,NA,Protozoa,pathogen,Gibbs et al.(1995),,1995,"Western Australia, Australia",Western Australia,Australia,Sludge Drying Bed,3766.2734,0,Independent Measurement,1013.2548,0,Independent measurement,0,Monoclonal antibody stain(Rose et al.1991),number of organisms/ gram of wet weight of sludge,0.570193173,NA,84,NA,19.9,0.868,NA,""
778,s290,NA,Protozoa,pathogen,Gibbs et al.(1995),,1995,"Western Australia, Australia",Western Australia,Australia,Sludge Drying Bed,3766.2734,0,Independent Measurement,1468.31,0,Independent measurement,0,Monoclonal antibody stain(Rose et al.1991),number of organisms/ gram of wet weight of sludge,0.409094086,NA,112,NA,15.3,0.862,NA,""
779,s291,NA,Protozoa,pathogen,Gibbs et al.(1995),,1995,"Western Australia, Australia",Western Australia,Australia,Sludge Drying Bed,3766.2734,0,Independent Measurement,952.0497,0,Independent measurement,0,Monoclonal antibody stain(Rose et al.1991),number of organisms/ gram of wet weight of sludge,0.597252222,NA,168,NA,20.9,0.845,NA,""
780,mev1,NA,Virus,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,Sludge Drying Bed,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,NA,NA,"",NA,NA,NA,NA,""
781,t1,Salmonella,Bacteria,pathogen,Yaziz and Lloyd(1979),,1979,Woking Trickling Filter Plant,Surrey,England,Trickling Filter,70,0,Independent Measurement,1,0,Independent Measurement,0,Hammerstrom and Ljutov (1954),salmonellas/L,1.84509804,NA,"",NA,NA,NA,NA,""
782,t2,Salmonella,Bacteria,pathogen,Yaziz and Lloyd(1979),,1979,Woking Trickling Filter Plant,Surrey,England,Trickling Filter,70,0,Independent Measurement,8,0,Independent Measurement,0,Hammerstrom and Ljutov (1954),salmonellas/L,0.942008053,NA,"",NA,NA,NA,NA,""
783,t3,Salmonella,Bacteria,pathogen,Yaziz and Lloyd(1979),,1979,Woking Trickling Filter Plant,Surrey,England,Trickling Filter,70,0,Independent Measurement,3,0,Independent Measurement,0,Hammerstrom and Ljutov (1954),salmonellas/L,1.367976785,NA,"",NA,NA,NA,NA,""
784,t4,Salmonella,Bacteria,pathogen,Yaziz and Lloyd(1979),,1979,Woking Trickling Filter Plant,Surrey,England,Trickling Filter,130,0,Independent Measurement,5,0,Independent Measurement,0,Hammerstrom and Ljutov (1954),salmonellas/L,1.414973348,NA,"",NA,NA,NA,NA,""
785,t5,Salmonella,Bacteria,pathogen,Yaziz and Lloyd(1979),,1979,Woking Trickling Filter Plant,Surrey,England,Trickling Filter,350,0,Independent Measurement,35,0,Independent Measurement,0,Hammerstrom and Ljutov (1954),salmonellas/L,1,NA,"",NA,NA,NA,NA,""
786,t6,Salmonella,Bacteria,pathogen,Yaziz and Lloyd(1979),,1979,Woking Trickling Filter Plant,Surrey,England,Trickling Filter,350,0,Independent Measurement,50,0,Independent Measurement,0,Hammerstrom and Ljutov (1954),salmonellas/L,0.84509804,NA,"",NA,NA,NA,NA,""
787,t7,Salmonella,Bacteria,pathogen,Yaziz and Lloyd(1979),,1979,Woking Trickling Filter Plant,Surrey,England,Trickling Filter,250,0,Independent Measurement,1,0,Independent Measurement,0,Hammerstrom and Ljutov (1954),salmonellas/L,2.397940009,NA,"",NA,NA,NA,NA,""
788,t8,Salmonella,Bacteria,pathogen,Yaziz and Lloyd(1979),,1979,Woking Trickling Filter Plant,Surrey,England,Trickling Filter,250,0,Independent Measurement,1,0,Independent Measurement,0,MPN procedure by Hammerstrom and Ljutov (1954),salmonellas/L,2.397940009,NA,"",NA,NA,NA,NA,""
789,t9,Salmonella,Bacteria,pathogen,Yaziz and Lloyd(1979),,1979,Woking Trickling Filter Plant,Surrey,England,Trickling Filter,240,0,Independent Measurement,8,0,Independent Measurement,0,MPN procedure by Hammerstrom and Ljutov (1954),salmonellas/L,1.477121255,NA,"",NA,NA,NA,NA,""
790,t10,Salmonella,Bacteria,pathogen,Yaziz and Lloyd(1979),,1979,Woking Trickling Filter Plant,Surrey,England,Trickling Filter,350,0,Independent Measurement,50,0,Independent Measurement,0,MPN procedure by Hammerstrom and Ljutov (1954),salmonellas/L,0.84509804,NA,"",NA,NA,NA,NA,""
791,t11,Salmonella,Bacteria,pathogen,Yaziz and Lloyd(1979),,1979,Woking Trickling Filter Plant,Surrey,England,Trickling Filter,250,0,Independent Measurement,35,0,Independent Measurement,0,MPN procedure by Hammerstrom and Ljutov (1954),salmonellas/L,0.853871964,NA,"",NA,NA,NA,NA,""
792,t12,Salmonella,Bacteria,pathogen,Yaziz and Lloyd(1979),,1979,Woking Trickling Filter Plant,Surrey,England,Trickling Filter,900,0,Independent Measurement,30,0,Independent Measurement,0,MPN procedure by Hammerstrom and Ljutov (1954),salmonellas/L,1.477121255,NA,"",NA,NA,NA,NA,""
793,t13,Salmonella,Bacteria,pathogen,Yaziz and Lloyd(1979),,1979,Woking Trickling Filter Plant,Surrey,England,Trickling Filter,500,0,Independent Measurement,50,0,Independent Measurement,0,MPN procedure by Hammerstrom and Ljutov (1954),salmonellas/L,1,NA,"",NA,NA,NA,NA,""
794,t14,Salmonella,Bacteria,pathogen,Yaziz and Lloyd(1979),,1979,Woking Trickling Filter Plant,Surrey,England,Trickling Filter,70,0,Independent Measurement,10,0,Independent Measurement,0,MPN procedure by Hammerstrom and Ljutov (1954),salmonellas/L,0.84509804,NA,"",NA,NA,NA,NA,""
795,t15,Salmonella,Bacteria,pathogen,Yaziz and Lloyd(1979),,1979,Woking Trickling Filter Plant,Surrey,England,Trickling Filter,50,0,Independent Measurement,10,0,Independent Measurement,0,MPN procedure by Hammerstrom and Ljutov (1954),salmonellas/L,0.698970004,NA,"",NA,NA,NA,NA,""
796,t16,Salmonella,Bacteria,pathogen,Yaziz and Lloyd(1979),,1979,Woking Trickling Filter Plant,Surrey,England,Trickling Filter,71,0,Independent Measurement,10,0,Independent Measurement,0,MPN procedure by Hammerstrom and Ljutov (1954),salmonellas/L,0.851258349,NA,"",NA,NA,NA,NA,""
797,t17,Salmonella,Bacteria,pathogen,Yaziz and Lloyd(1979),,1979,Woking Trickling Filter Plant,Surrey,England,Trickling Filter,70,0,Independent Measurement,20,0,Independent Measurement,0,MPN procedure by Hammerstrom and Ljutov (1954),salmonellas/L,0.544068044,NA,"",NA,NA,NA,NA,""
798,t18,Salmonella,Bacteria,pathogen,Yaziz and Lloyd(1979),,1979,Woking Trickling Filter Plant,Surrey,England,Trickling Filter,70,0,Independent Measurement,10,0,Independent Measurement,0,MPN procedure by Hammerstrom and Ljutov (1954),salmonellas/L,0.84509804,NA,"",NA,NA,NA,NA,""
799,t19,Salmonella,Bacteria,pathogen,Yaziz and Lloyd(1979),,1979,Woking Trickling Filter Plant,Surrey,England,Trickling Filter,350,0,Independent Measurement,50,0,Independent Measurement,0,MPN procedure by Hammerstrom and Ljutov (1954),salmonellas/L,0.84509804,NA,"",NA,NA,NA,NA,""
800,t20,Salmonella,Bacteria,pathogen,Yaziz and Lloyd(1979),,1979,Woking Trickling Filter Plant,Surrey,England,Trickling Filter,350,0,Independent Measurement,400,0,Independent Measurement,0,MPN procedure by Hammerstrom and Ljutov (1954),salmonellas/L,-0.057991947,NA,"",NA,NA,NA,NA,""
801,t21,Salmonella,Bacteria,pathogen,Yaziz and Lloyd(1979),,1979,Woking Trickling Filter Plant,Surrey,England,Trickling Filter,250,0,Independent Measurement,50,0,Independent Measurement,0,MPN procedure by Hammerstrom and Ljutov (1954),salmonellas/L,0.698970004,NA,"",NA,NA,NA,NA,""
802,t22,Salmonella,Bacteria,pathogen,Yaziz and Lloyd(1979),,1979,Woking Trickling Filter Plant,Surrey,England,Trickling Filter,250,0,Independent Measurement,70,0,Independent Measurement,0,MPN procedure by Hammerstrom and Ljutov (1954),salmonellas/L,0.552841969,NA,"",NA,NA,NA,NA,""
803,t23,Salmonella,Bacteria,pathogen,Yaziz and Lloyd(1979),,1979,Woking Trickling Filter Plant,Surrey,England,Trickling Filter,240,0,Independent Measurement,20,0,Independent Measurement,0,MPN procedure by Hammerstrom and Ljutov (1954),salmonellas/L,1.079181246,NA,"",NA,NA,NA,NA,""
804,t24,Salmonella,Bacteria,pathogen,Yaziz and Lloyd(1979),,1979,Woking Trickling Filter Plant,Surrey,England,Trickling Filter,500,0,Independent Measurement,500,0,Independent Measurement,0,MPN procedure by Hammerstrom and Ljutov (1954),salmonellas/L,0,NA,"",NA,NA,NA,NA,""
805,t25,Salmonella,Bacteria,pathogen,Yaziz and Lloyd(1979),,1979,Woking Trickling Filter Plant,Surrey,England,Trickling Filter,350,0,Independent Measurement,50,0,Independent Measurement,0,MPN procedure by Hammerstrom and Ljutov (1954),salmonellas/L,0.84509804,NA,"",NA,NA,NA,NA,""
806,t26,Salmonella,Bacteria,pathogen,Yaziz and Lloyd(1979),,1979,Woking Trickling Filter Plant,Surrey,England,Trickling Filter,250,0,Independent Measurement,40,0,Independent Measurement,0,MPN procedure by Hammerstrom and Ljutov (1954),salmonellas/L,0.795880017,NA,"",NA,NA,NA,NA,""
807,t27,Salmonella,Bacteria,pathogen,Yaziz and Lloyd(1979),,1979,Woking Trickling Filter Plant,Surrey,England,Trickling Filter,1600,0,Independent Measurement,160,0,Independent Measurement,0,MPN procedure by Hammerstrom and Ljutov (1954),salmonellas/L,1,NA,"",NA,NA,NA,NA,""
808,t28,Salmonella,Bacteria,pathogen,Yaziz and Lloyd(1979),,1979,Woking Trickling Filter Plant,Surrey,England,Trickling Filter,1300,0,Independent Measurement,2500,0,Independent Measurement,0,MPN procedure by Hammerstrom and Ljutov (1954),salmonellas/L,-0.283996656,NA,"",NA,NA,NA,NA,""
809,t29,Salmonella,Bacteria,pathogen,Yaziz and Lloyd(1979),,1979,Woking Trickling Filter Plant,Surrey,England,Trickling Filter,900,0,Independent Measurement,80,0,Independent Measurement,0,MPN procedure by Hammerstrom and Ljutov (1954),salmonellas/L,1.051152522,NA,"",NA,NA,NA,NA,""
810,t30,Enterovirus,Virus,pathogen,Lewis et al.(1986),,1986,0,0,New Zealand,Trickling Filter,501.1872336,0,Arithmetic mean of 8 samples,457.0881896,0,Arithmetic mean of 8 samples,0,Simmonds et al.(1982),PFU/L,0.04,NA,"",NA,NA,NA,NA,""
811,t31,Enterovirus,Virus,pathogen,Lewis et al.(1986),,1986,0,0,New Zealand,Trickling Filter,251.1886432,0,Arithmetic mean of 7 samples,72.44359601,0,Arithmetic mean of 6 samples,0,Simmonds et al.(1982),PFU/L,0.54,NA,"",NA,NA,NA,NA,""
812,t32,Fecal Coliforms,Bacteria,indicator,Lewis et al.(1986),,1986,0,0,New Zealand,Trickling Filter,2187761.624,0,Arithmetic mean of 8 samples,131825.6739,0,Arithmetic mean of 8 samples,0,New Zealand Microbiological Safety's Committee on Coliform Bacteria (1976),MPN/100ml,1.22,NA,"",NA,NA,NA,NA,""
813,t33,Fecal Coliforms,Bacteria,indicator,Lewis et al.(1986),,1986,0,0,New Zealand,Trickling Filter,954992.586,0,Arithmetic mean of 7 samples,1096478.196,0,Arithmetic mean of 7 samples,0,New Zealand Microbiological Safety's Committee on Coliform Bacteria (1976),MPN/100ml,-0.06,NA,"",NA,NA,NA,NA,""
814,t34,Cryptosporidum,Protozoa,pathogen,Kitajima et al.(2014),,2014,0,Southern Arizona,United States,Trickling Filter,74,0,Arithmetic mean of 8 samples,13,0,Arithmetic mean of 8 samples,0,Immunofluorescent assay(IFA),oocysts/L,0.755288367,NA,"",NA,NA,NA,NA,""
815,t35,Giardia,Protozoa,pathogen,Kitajima et al.(2014),,2014,0,Southern Arizona,United States,Trickling Filter,6400,0,Arithmetic mean of 12 samples,190,0,Arithmetic mean of 12 samples,0,Immunofluorescent assay(IFA),cysts/L,1.527426373,NA,"",NA,NA,NA,NA,""
816,t36,Total E. coli,Bacteria,indicator,Elmitwalli et al.(2003),,2003,0,Bennekom,The Netherlands,Trickling Filter,8000000,0,Independent Measurement,2300000,0,Independent Measurement,0,Havelaar and During (1988),E.Coli/100 ml,0.541362151,NA,"",NA,NA,NA,NA,""
817,t37,Total E. coli,Bacteria,indicator,Elmitwalli et al.(2003),,2003,0,Bennekom,The Netherlands,Trickling Filter,4400000,0,Independent Measurement,1100000,0,Independent Measurement,0,Havelaar and During (1988),E.Coli/100 ml,0.602059991,NA,"",NA,NA,NA,NA,""
818,t38,Paper filtered E. coli,Bacteria,indicator,Elmitwalli et al.(2003),,2003,0,Bennekom,The Netherlands,Trickling Filter,5400000,0,Independent Measurement,1800000,0,Independent Measurement,0,Havelaar and During (1988),E.Coli/100 ml,0.477121255,NA,"",NA,NA,NA,NA,""
819,t39,Paper filtered E. coli,Bacteria,indicator,Elmitwalli et al.(2003),,2003,0,Bennekom,The Netherlands,Trickling Filter,3200000,0,Independent Measurement,1000000,0,Independent Measurement,0,Havelaar and During (1988),E.Coli/100 ml,0.505149978,NA,"",NA,NA,NA,NA,""
820,t40,Paper filtered E. coli,Bacteria,indicator,Elmitwalli et al.(2003),,2003,0,Bennekom,The Netherlands,Trickling Filter,24000,0,Independent Measurement,20000,0,Independent Measurement,0,Havelaar and During (1988),E.Coli/100 ml,0.079181246,NA,"",NA,NA,NA,NA,""
821,t41,Paper filtered E. coli,Bacteria,indicator,Elmitwalli et al.(2003),,2003,0,Bennekom,The Netherlands,Trickling Filter,35000,0,Independent Measurement,30000,0,Independent Measurement,0,Havelaar and During (1988),E.Coli/100 ml,0.06694679,NA,"",NA,NA,NA,NA,""
822,t42,Fecal coliforms,Bacteria,indicator,Oliveira and von Sperling (2008),,2008,0,0,Brazil,Trickling Filter,1800000,0,Geometric Mean of samples,9700000,0,Geometric Mean of samples,0,0,MPN/100ml,-0.731499229,NA,"",NA,NA,NA,NA,""
823,t43,Giardia,Protozoa,pathogen,Robertson et al. (2000),,2000,0,Strathyclyde Region ,Scotland,Trickling Filter,963,0,Arithmetic mean of 23 samples,182,0,Arithmetic mean of 23 samples,0,ether clarification,oocysts/L,0.723554899,NA,"",NA,NA,NA,NA,""
824,t44,Giardia,Protozoa,pathogen,Robertson et al. (2000),,2000,0,Strathyclyde Region ,Scotland,Trickling Filter,1527,0,Arithmetic mean of 24 samples,80,0,Arithmetic mean of 24 samples,0,sucrose flotation,oocysts/L,1.28074905,NA,"",NA,NA,NA,NA,""
825,t45,Giardia,Protozoa,pathogen,Robertson et al. (2000),,2000,0,Strathyclyde Region ,Scotland,Trickling Filter,2813,0,Arithmetic mean of 17 samples,149,0,Arithmetic mean of 17 samples,0,combined sucrose method,oocysts/L,1.275983464,NA,"",NA,NA,NA,NA,""
826,t46,Giardia,Protozoa,pathogen,Robertson et al. (2000),,2000,0,Strathyclyde Region ,Scotland,Trickling Filter,15486,0,Arithmetic mean of 7 samples,2029,0,Arithmetic mean of 7 samples,0,centrifugation and no purification step,oocysts/L,0.882657208,NA,"",NA,NA,NA,NA,""
827,t47,Giardia,Protozoa,pathogen,Robertson et al. (2000),,2000,0,Strathyclyde Region ,Scotland,Trickling Filter,3383,0,Arithmetic mean of 20 samples,237,0,Arithmetic mean of 20 samples,0,ether clarification,oocysts/L,1.154553652,NA,"",NA,NA,NA,NA,""
828,t48,Giardia,Protozoa,pathogen,Robertson et al. (2000),,2000,0,Strathyclyde Region ,Scotland,Trickling Filter,1446,0,Arithmetic mean of 29 samples,669,0,Arithmetic mean of 29 samples,0,sucrose flotation,oocysts/L,0.334742175,NA,"",NA,NA,NA,NA,""
829,t49,Giardia,Protozoa,pathogen,Robertson et al. (2000),,2000,0,Strathyclyde Region ,Scotland,Trickling Filter,9403,0,Arithmetic mean of 20 samples,963,0,Arithmetic mean of 20 samples,0,combined sucrose method,oocysts/L,0.989640149,NA,"",NA,NA,NA,NA,""
830,t50,Giardia,Protozoa,pathogen,Robertson et al. (2000),,2000,0,Strathyclyde Region ,Scotland,Trickling Filter,26322,0,Arithmetic mean of 9 samples,50,0,Arithmetic mean of 9 samples,0,centrifugation and no purification step,oocysts/L,2.72134888,NA,"",NA,NA,NA,NA,""
831,t51,Cryptosporidium,Protozoa,pathogen,Robertson et al. (2000),,2000,0,Strathyclyde Region ,Scotland,Trickling Filter,7,0,Arithmetic mean of 10 samples,7,0,Arithmetic mean of 10 samples,0,ether clarification,oocysts/L,0,NA,"",NA,NA,NA,NA,""
832,t53,Cryptosporidium,Protozoa,pathogen,Robertson et al. (2000),,2000,0,Strathyclyde Region ,Scotland,Trickling Filter,1,0,Arithmetic mean of 17 samples,44,0,Arithmetic mean of 17 samples,0,combined sucrose method,oocysts/L,-1.643452676,NA,"",NA,NA,NA,NA,""
833,t55,Cryptosporidium,Protozoa,pathogen,Robertson et al. (2000),,2000,0,Strathyclyde Region ,Scotland,Trickling Filter,4,0,Arithmetic mean of 10 samples,11,0,Arithmetic mean of 20 samples,0,ether clarification,oocysts/L,-0.439332694,NA,"",NA,NA,NA,NA,""
834,t56,Cryptosporidium,Protozoa,pathogen,Robertson et al. (2000),,2000,0,Strathyclyde Region ,Scotland,Trickling Filter,6,0,Arithmetic mean of 17 samples,6,0,Arithmetic mean of 29 samples,0,sucrose flotation,oocysts/L,0,NA,"",NA,NA,NA,NA,""
835,t57,Cryptosporidium,Protozoa,pathogen,Robertson et al. (2000),,2000,0,Strathyclyde Region ,Scotland,Trickling Filter,10,0,Arithmetic mean of 17 samples,6,0,Arithmetic mean of 20 samples,0,combined sucrose method,oocysts/L,0.22184875,NA,"",NA,NA,NA,NA,""
836,t58,Cryptosporidium,Protozoa,pathogen,Robertson et al. (2000),,2000,0,Strathyclyde Region ,Scotland,Trickling Filter,111,0,Arithmetic mean of 7 samples,22,0,Arithmetic mean of 9 samples,0,centrifugation and no purification step,oocysts/L,0.702900298,NA,"",NA,NA,NA,NA,""
837,t59,E. coli,Bacteria,indicator,Marin et al.(2015),,2015,Ebro River Basin,Navarra,Spain,Trickling Filter,2550000,0,Independent Measurement,100000,0,Independent Measurement,0,Spread Plate count method,CFU/100ml,1.40654018,NA,"",NA,NA,NA,NA,""
838,t60,E. coli,Bacteria,indicator,Marin et al.(2015),,2015,Ebro River Basin,Navarra,Spain,Trickling Filter,68500,0,Independent Measurement,31000,0,Independent Measurement,0,Spread Plate count method,CFU/100ml,0.344328878,NA,"",NA,NA,NA,NA,""
839,172,Escherichia coli,Bacteria,indicator,Campos et al. (2016),,2016,England WWTP B,England WWTP B,England,Trickling Filter,0,0,Mean log removal of 6 paired samples,0,0,Mean log removal of 6 paired samples,0,plate count (Standard UK Methods MF),CFU/100mL ,1.7,NA,"",NA,NA,NA,NA,""
840,173,Escherichia coli,Bacteria,indicator,Campos et al. (2016),,2016,England WWTP D,England WWTP D,England,Trickling Filter,0,0,Mean log removal of 10 paired samples,0,0,Mean log removal of 10 paired samples,0,plate count (Standard UK Methods MF),CFU/100mL ,0.4,NA,"",NA,NA,NA,NA,""
