id,microbial_group,indicator_or_pathogen,microorganism_common_name,units,molecular_or_culture,authors,bib_id,location_comment,location,country,matrix,technology,year_published,initial_concentration,final_concentration ,light_conditions,temperature_celsius,light_intensity_watts_per_square_meter,pH,moisture_content_percent,urine,additive,urea,experiment_id,nh3_mg_L,time_days,log10_reduction,imputed,comments
d235,Virus,Indicator,Salmonella typhimurium phages,PFU/g ,Culture,Chien et al. (2002),,Field study,"Cam Ranh, Khanh Hoa Province",Vietnam,Fecal sludge,Dry toilet,2002,2.07E+08,1704021.2,Dark,33.9,NA,9.7,32.6,Feces only,Ash,None,161,NA,9,2.08,,
d236,Virus,Indicator,Salmonella typhimurium phages,PFU/g ,Culture,Chien et al. (2002),,Field study,"Cam Ranh, Khanh Hoa Province",Vietnam,Fecal sludge,Dry toilet,2002,2.07E+08,56531.51,Dark,33.9,NA,9.7,32.6,Feces only,Ash,None,161,NA,16,3.56,,
d237,Virus,Indicator,Salmonella typhimurium phages,PFU/g ,Culture,Chien et al. (2002),,Field study,"Cam Ranh, Khanh Hoa Province",Vietnam,Fecal sludge,Dry toilet,2002,2.07E+08,1486.9028,Dark,33.9,NA,9.7,32.6,Feces only,Ash,None,161,NA,23,5.14,,
d238,Virus,Indicator,Salmonella typhimurium phages,PFU/g ,Culture,Chien et al. (2002),,Field study,"Cam Ranh, Khanh Hoa Province",Vietnam,Fecal sludge,Dry toilet,2002,2.07E+08,1.1939301,Dark,33.9,NA,9.7,32.6,Feces only,Ash,None,161,NA,30,8.24,,
d239,Virus,Indicator,Salmonella typhimurium phages,PFU/g ,Culture,Chien et al. (2002),,Field study,"Cam Ranh, Khanh Hoa Province",Vietnam,Fecal sludge,Dry toilet,2002,2.07E+08,1.2972617,Dark,33.9,NA,9.7,32.6,Feces only,Ash,None,161,NA,37,8.2,,
d240,Virus,Indicator,Salmonella typhimurium phages,PFU/g ,Culture,Chien et al. (2002),,Field study,"Cam Ranh, Khanh Hoa Province",Vietnam,Fecal sludge,Dry toilet,2002,2.07E+08,1.0336998,Dark,33.9,NA,9.7,32.6,Feces only,Ash,None,161,NA,44,8.3,,
d241,Virus,Indicator,Salmonella typhimurium phages,PFU/g ,Culture,Chien et al. (2002),,Field study,"Cam Ranh, Khanh Hoa Province",Vietnam,Fecal sludge,Dry toilet,2002,2.07E+08,1.1231638,Dark,33.9,NA,9.7,32.6,Feces only,Ash,None,161,NA,51,8.27,,
d242,Helminth,Pathogen,Ascaris suum,eggs/g DS,Microscopy,Chien et al. (2002),,Field study,"Cam Ranh, Khanh Hoa Province",Vietnam,Fecal sludge,Dry toilet,2002,104,49,Dark,33.9,NA,9.8,35.6,Feces only,Ash,None,162,NA,16,0.326837259,,
d243,Helminth,Pathogen,Ascaris suum,eggs/g DS,Microscopy,Chien et al. (2002),,Field study,"Cam Ranh, Khanh Hoa Province",Vietnam,Fecal sludge,Dry toilet,2002,104,18,Dark,33.9,NA,9.8,35.6,Feces only,Ash,None,162,NA,30,0.761760834,,
d244,Helminth,Pathogen,Ascaris suum,eggs/g DS,Microscopy,Chien et al. (2002),,Field study,"Cam Ranh, Khanh Hoa Province",Vietnam,Fecal sludge,Dry toilet,2002,104,11,Dark,33.9,NA,9.8,35.6,Feces only,Ash,None,162,NA,51,0.975640654,,
d245,Helminth,Pathogen,Ascaris suum,eggs/g DS,Microscopy,Chien et al. (2002),,Field study,"Cam Ranh, Khanh Hoa Province",Vietnam,Fecal sludge,Dry toilet,2002,104,10,Dark,33.9,NA,9.8,35.6,Feces only,Ash,None,162,NA,65,1.017033339,,
d246,Helminth,Pathogen,Ascaris suum,eggs/g DS,Microscopy,Chien et al. (2002),,Field study,"Cam Ranh, Khanh Hoa Province",Vietnam,Fecal sludge,Dry toilet,2002,104,73,Dark,33.9,NA,10.1,40.4,Feces only,Ash,None,163,NA,16,0.153710479,,
d247,Helminth,Pathogen,Ascaris suum,eggs/g DS,Microscopy,Chien et al. (2002),,Field study,"Cam Ranh, Khanh Hoa Province",Vietnam,Fecal sludge,Dry toilet,2002,104,54,Dark,33.9,NA,10.1,40.4,Feces only,Ash,None,163,NA,30,0.284639579,,
d248,Helminth,Pathogen,Ascaris suum,eggs/g DS,Microscopy,Chien et al. (2002),,Field study,"Cam Ranh, Khanh Hoa Province",Vietnam,Fecal sludge,Dry toilet,2002,104,58,Dark,33.9,NA,10.1,40.4,Feces only,Ash,None,163,NA,51,0.253605346,,
d249,Helminth,Pathogen,Ascaris suum,eggs/g DS,Microscopy,Chien et al. (2002),,Field study,"Cam Ranh, Khanh Hoa Province",Vietnam,Fecal sludge,Dry toilet,2002,104,31,Dark,33.9,NA,10.1,40.4,Feces only,Ash,None,163,NA,65,0.525671645,,
d250,Helminth,Pathogen,Ascaris suum,eggs/g DS,Microscopy,Chien et al. (2002),,Field study,"Cam Ranh, Khanh Hoa Province",Vietnam,Fecal sludge,Dry toilet,2002,104,19,Dark,33.9,NA,10.1,40.4,Feces only,Ash,None,163,NA,79,0.738279738,,
d251,Helminth,Pathogen,Ascaris suum,eggs/g DS,Microscopy,Chien et al. (2002),,Field study,"Cam Ranh, Khanh Hoa Province",Vietnam,Fecal sludge,Dry toilet,2002,104,13,Dark,33.9,NA,10.1,40.4,Feces only,Ash,None,163,NA,93,0.903089987,,
d252,Helminth,Pathogen,Ascaris suum,eggs/g DS,Microscopy,Chien et al. (2002),,Field study,"Cam Ranh, Khanh Hoa Province",Vietnam,Fecal sludge,Dry toilet,2002,104,10,Dark,33.9,NA,10.1,40.4,Feces only,Ash,None,163,NA,114,1.017033339,,
d253,Helminth,Pathogen,Ascaris suum,eggs/g DS,Microscopy,Chien et al. (2002),,Field study,"Cam Ranh, Khanh Hoa Province",Vietnam,Fecal sludge,Dry toilet,2002,104,10,Dark,33.9,NA,10.1,40.4,Feces only,Ash,None,163,NA,129,1.017033339,,
d254,Helminth,Pathogen,Ascaris suum,eggs/g DS,Microscopy,Chien et al. (2002),,Field study,"Cam Ranh, Khanh Hoa Province",Vietnam,Fecal sludge,Dry toilet,2002,104,10,Dark,33.9,NA,10.1,40.4,Feces only,Ash,None,163,NA,142,1.017033339,,
d255,Helminth,Pathogen,Ascaris suum,eggs/g DS,Microscopy,Chien et al. (2002),,Field study,"Cam Ranh, Khanh Hoa Province",Vietnam,Fecal sludge,Dry toilet,2002,104,10,Dark,33.9,NA,10.1,40.4,Feces only,Ash,None,163,NA,154,1.017033339,,
d256,Helminth,Pathogen,Ascaris suum,eggs/g DS,Microscopy,Chien et al. (2002),,Field study,"Cam Ranh, Khanh Hoa Province",Vietnam,Fecal sludge,Dry toilet,2002,104,10,Dark,33.9,NA,10.1,40.4,Feces only,Ash,None,163,NA,169,1.017033339,,
d257,Helminth,Pathogen,Ascaris suum,eggs/g DS,Microscopy,Chien et al. (2002),,Field study,"Cam Ranh, Khanh Hoa Province",Vietnam,Fecal sludge,Dry toilet,2002,104,79,Dark,33.9,NA,9,39.8,Feces only,Ash,None,164,NA,16,0.119406248,,
d258,Helminth,Pathogen,Ascaris suum,eggs/g DS,Microscopy,Chien et al. (2002),,Field study,"Cam Ranh, Khanh Hoa Province",Vietnam,Fecal sludge,Dry toilet,2002,104,65,Dark,33.9,NA,9,39.8,Feces only,Ash,None,164,NA,30,0.204119983,,
d259,Helminth,Pathogen,Ascaris suum,eggs/g DS,Microscopy,Chien et al. (2002),,Field study,"Cam Ranh, Khanh Hoa Province",Vietnam,Fecal sludge,Dry toilet,2002,104,54,Dark,33.9,NA,9,39.8,Feces only,Ash,None,164,NA,51,0.284639579,,
d260,Helminth,Pathogen,Ascaris suum,eggs/g DS,Microscopy,Chien et al. (2002),,Field study,"Cam Ranh, Khanh Hoa Province",Vietnam,Fecal sludge,Dry toilet,2002,104,38,Dark,33.9,NA,9,39.8,Feces only,Ash,None,164,NA,65,0.437249743,,
d261,Helminth,Pathogen,Ascaris suum,eggs/g DS,Microscopy,Chien et al. (2002),,Field study,"Cam Ranh, Khanh Hoa Province",Vietnam,Fecal sludge,Dry toilet,2002,104,31,Dark,33.9,NA,9,39.8,Feces only,Ash,None,164,NA,79,0.525671645,,
d262,Helminth,Pathogen,Ascaris suum,eggs/g DS,Microscopy,Chien et al. (2002),,Field study,"Cam Ranh, Khanh Hoa Province",Vietnam,Fecal sludge,Dry toilet,2002,104,20,Dark,33.9,NA,9,39.8,Feces only,Ash,None,164,NA,93,0.716003344,,
d263,Helminth,Pathogen,Ascaris suum,eggs/g DS,Microscopy,Chien et al. (2002),,Field study,"Cam Ranh, Khanh Hoa Province",Vietnam,Fecal sludge,Dry toilet,2002,104,13,Dark,33.9,NA,9,39.8,Feces only,Ash,None,164,NA,114,0.903089987,,
d264,Helminth,Pathogen,Ascaris suum,eggs/g DS,Microscopy,Chien et al. (2002),,Field study,"Cam Ranh, Khanh Hoa Province",Vietnam,Fecal sludge,Dry toilet,2002,104,10,Dark,33.9,NA,9,39.8,Feces only,Ash,None,164,NA,129,1.017033339,,
d265,Helminth,Pathogen,Ascaris suum,eggs/g DS,Microscopy,Chien et al. (2002),,Field study,"Cam Ranh, Khanh Hoa Province",Vietnam,Fecal sludge,Dry toilet,2002,104,10,Dark,33.9,NA,9,39.8,Feces only,Ash,None,164,NA,142,1.017033339,,
d266,Helminth,Pathogen,Ascaris eggs,log viability,Microscopy,Fidjeland et al. (2013),,Laboratory-based study,Uppsala,Sweden,Fecal sludge,Pour flush latrine (6 L/day flush water; 0.2 kg feces; 1 L/day urine),2013,NA,NA,Dark,28,NA,8.9,99.5,Excreta,None,None,165,NA,0,0,,
d267,Helminth,Pathogen,Ascaris eggs,log viability,Microscopy,Fidjeland et al. (2013),,Laboratory-based study,Uppsala,Sweden,Fecal sludge,Pour flush latrine (6 L/day flush water; 0.2 kg feces; 1 L/day urine),2013,NA,NA,Dark,28,NA,8.9,99.5,Excreta,None,None,165,NA,15.9,0.1,,
d268,Helminth,Pathogen,Ascaris eggs,log viability,Microscopy,Fidjeland et al. (2013),,Laboratory-based study,Uppsala,Sweden,Fecal sludge,Pour flush latrine (6 L/day flush water; 0.2 kg feces; 1 L/day urine),2013,NA,NA,Dark,28,NA,8.9,99.5,Excreta,None,None,165,NA,29.9,1.53,,
d270,Helminth,Pathogen,Ascaris eggs,log viability,Microscopy,Fidjeland et al. (2013),,Laboratory-based study,Uppsala,Sweden,Fecal sludge,Pour flush latrine (6 L/day flush water; 0.2 kg feces; 2 L/day urine),2013,NA,NA,Dark,28,NA,9,99.6,Excreta,None,None,166,NA,0,0,,
d271,Helminth,Pathogen,Ascaris eggs,log viability,Microscopy,Fidjeland et al. (2013),,Laboratory-based study,Uppsala,Sweden,Fecal sludge,Pour flush latrine (6 L/day flush water; 0.2 kg feces; 2 L/day urine),2013,NA,NA,Dark,28,NA,9,99.6,Excreta,None,None,166,NA,16,0.62,,
d272,Helminth,Pathogen,Ascaris eggs,log viability,Microscopy,Fidjeland et al. (2013),,Laboratory-based study,Uppsala,Sweden,Fecal sludge,Pour flush latrine (6 L/day flush water; 0.2 kg feces; 2 L/day urine),2013,NA,NA,Dark,28,NA,9,99.6,Excreta,None,None,166,NA,30,2.53,,
d274,Helminth,Pathogen,Ascaris eggs,log viability,Microscopy,Fidjeland et al. (2013),,Laboratory-based study,Uppsala,Sweden,Fecal sludge,Pit latrine (No flush water; 0.2 kg/day feces; 1 L/day urine),2013,NA,NA,Dark,28,NA,9.1,97.2,Excreta,None,None,167,NA,0,0,,
d275,Helminth,Pathogen,Ascaris eggs,log viability,Microscopy,Fidjeland et al. (2013),,Laboratory-based study,Uppsala,Sweden,Fecal sludge,Pit latrine (No flush water; 0.2 kg/day feces; 1 L/day urine),2013,NA,NA,Dark,28,NA,9.1,97.2,Excreta,None,None,167,NA,7.8,0.513,,
d276,Helminth,Pathogen,Ascaris eggs,log viability,Microscopy,Fidjeland et al. (2013),,Laboratory-based study,Uppsala,Sweden,Fecal sludge,Pit latrine (No flush water; 0.2 kg/day feces; 1 L/day urine),2013,NA,NA,Dark,28,NA,9.1,97.2,Excreta,None,None,167,NA,15.9,1.23,,
d277,Helminth,Pathogen,Ascaris eggs,log viability,Microscopy,Fidjeland et al. (2013),,Laboratory-based study,Uppsala,Sweden,Fecal sludge,Pit latrine (No flush water; 0.2 kg/day feces; 1 L/day urine),2013,NA,NA,Dark,28,NA,9.1,97.2,Excreta,None,None,167,NA,24,2.1,,
d279,Helminth,Pathogen,Ascaris eggs,log viability,Microscopy,Fidjeland et al. (2013),,Laboratory-based study,Uppsala,Sweden,Fecal sludge,Pour flush latrine (6 L/day flush water; 0.2 kg feces; 1 L/day urine),2013,NA,NA,Dark,23,NA,8.9,99.5,Excreta,None,None,168,NA,0,0,,
d280,Helminth,Pathogen,Ascaris eggs,log viability,Microscopy,Fidjeland et al. (2013),,Laboratory-based study,Uppsala,Sweden,Fecal sludge,Pour flush latrine (6 L/day flush water; 0.2 kg feces; 1 L/day urine),2013,NA,NA,Dark,23,NA,8.9,99.5,Excreta,None,None,168,NA,23.2,0.066,,
d281,Helminth,Pathogen,Ascaris eggs,log viability,Microscopy,Fidjeland et al. (2013),,Laboratory-based study,Uppsala,Sweden,Fecal sludge,Pour flush latrine (6 L/day flush water; 0.2 kg feces; 1 L/day urine),2013,NA,NA,Dark,23,NA,8.9,99.5,Excreta,None,None,168,NA,41.5,0.127,,
d282,Helminth,Pathogen,Ascaris eggs,log viability,Microscopy,Fidjeland et al. (2013),,Laboratory-based study,Uppsala,Sweden,Fecal sludge,Pour flush latrine (6 L/day flush water; 0.2 kg feces; 1 L/day urine),2013,NA,NA,Dark,23,NA,8.9,99.5,Excreta,None,None,168,NA,61.3,0.602,,
d283,Helminth,Pathogen,Ascaris eggs,log viability,Microscopy,Fidjeland et al. (2013),,Laboratory-based study,Uppsala,Sweden,Fecal sludge,Pour flush latrine (6 L/day flush water; 0.2 kg feces; 1 L/day urine),2013,NA,NA,Dark,23,NA,8.9,99.5,Excreta,None,None,168,NA,70.6,0.843,,
d284,Helminth,Pathogen,Ascaris eggs,log viability,Microscopy,Fidjeland et al. (2013),,Laboratory-based study,Uppsala,Sweden,Fecal sludge,Pour flush latrine (6 L/day flush water; 0.2 kg feces; 1 L/day urine),2013,NA,NA,Dark,23,NA,8.9,99.5,Excreta,None,None,168,NA,80.3,0.704,,
d286,Helminth,Pathogen,Ascaris eggs,log viability,Microscopy,Fidjeland et al. (2013),,Laboratory-based study,Uppsala,Sweden,Fecal sludge,Pour flush latrine (6 L/day flush water; 0.2 kg feces; 2 L/day urine),2013,NA,NA,Dark,23,NA,9,99.6,Excreta,None,None,169,NA,0,0,,
d287,Helminth,Pathogen,Ascaris eggs,log viability,Microscopy,Fidjeland et al. (2013),,Laboratory-based study,Uppsala,Sweden,Fecal sludge,Pour flush latrine (6 L/day flush water; 0.2 kg feces; 2 L/day urine),2013,NA,NA,Dark,23,NA,9,99.6,Excreta,None,None,169,NA,23.6,0.149,,
d288,Helminth,Pathogen,Ascaris eggs,log viability,Microscopy,Fidjeland et al. (2013),,Laboratory-based study,Uppsala,Sweden,Fecal sludge,Pour flush latrine (6 L/day flush water; 0.2 kg feces; 2 L/day urine),2013,NA,NA,Dark,23,NA,9,99.6,Excreta,None,None,169,NA,41.6,0.763,,
d289,Helminth,Pathogen,Ascaris eggs,log viability,Microscopy,Fidjeland et al. (2013),,Laboratory-based study,Uppsala,Sweden,Fecal sludge,Pour flush latrine (6 L/day flush water; 0.2 kg feces; 2 L/day urine),2013,NA,NA,Dark,23,NA,9,99.6,Excreta,None,None,169,NA,62,2.99,,
d290,Helminth,Pathogen,Ascaris eggs,log viability,Microscopy,Fidjeland et al. (2013),,Laboratory-based study,Uppsala,Sweden,Fecal sludge,Pour flush latrine (6 L/day flush water; 0.2 kg feces; 2 L/day urine),2013,NA,NA,Dark,23,NA,9,99.6,Excreta,None,None,169,NA,70.8,2.29,,
d292,Helminth,Pathogen,Ascaris eggs,log viability,Microscopy,Fidjeland et al. (2013),,Laboratory-based study,Uppsala,Sweden,Fecal sludge,Pit latrine (No flush water; 0.2 kg/day feces; 1 L/day urine),2013,NA,NA,Dark,23,NA,9.1,97.2,Excreta,None,None,170,NA,0,0,,
d293,Helminth,Pathogen,Ascaris eggs,log viability,Microscopy,Fidjeland et al. (2013),,Laboratory-based study,Uppsala,Sweden,Fecal sludge,Pit latrine (No flush water; 0.2 kg/day feces; 1 L/day urine),2013,NA,NA,Dark,23,NA,9.1,97.2,Excreta,None,None,170,NA,23.5,2.21,,
d295,Helminth,Pathogen,Ascaris eggs,log viability,Microscopy,Fidjeland et al. (2013),,Laboratory-based study,Uppsala,Sweden,Fecal sludge,Pit latrine (No flush water; 0.2 kg/day feces; 1 L/day urine),2013,NA,NA,Dark,10,NA,9.1,97.2,Excreta,None,None,171,NA,0,0,,
d296,Helminth,Pathogen,Ascaris eggs,log viability,Microscopy,Fidjeland et al. (2013),,Laboratory-based study,Uppsala,Sweden,Fecal sludge,Pit latrine (No flush water; 0.2 kg/day feces; 1 L/day urine),2013,NA,NA,Dark,10,NA,9.1,97.2,Excreta,None,None,171,NA,69.7,0.0946,,
d297,Helminth,Pathogen,Ascaris eggs,log viability,Microscopy,Fidjeland et al. (2013),,Laboratory-based study,Uppsala,Sweden,Fecal sludge,Pit latrine (No flush water; 0.2 kg/day feces; 1 L/day urine),2013,NA,NA,Dark,10,NA,9.1,97.2,Excreta,None,None,171,NA,236,0.223,,
d298,Helminth,Pathogen,Ascaris eggs,log viability,Microscopy,Fidjeland et al. (2013),,Laboratory-based study,Uppsala,Sweden,Fecal sludge,Pit latrine (No flush water; 0.2 kg/day feces; 1 L/day urine),2013,NA,NA,Dark,10,NA,9.1,97.2,Excreta,None,None,171,NA,303,0.662,,
d299,Helminth,Pathogen,Ascaris eggs,log viability,Microscopy,Fidjeland et al. (2013),,Laboratory-based study,Uppsala,Sweden,Fecal sludge,Pit latrine (No flush water; 0.2 kg/day feces; 1 L/day urine),2013,NA,NA,Dark,10,NA,9.1,97.2,Excreta,None,None,171,NA,355,0.324,,
d300,Helminth,Pathogen,Ascaris eggs,log viability,Microscopy,Fidjeland et al. (2013),,Laboratory-based study,Uppsala,Sweden,Fecal sludge,Pit latrine (No flush water; 0.2 kg/day feces; 1 L/day urine),2013,NA,NA,Dark,10,NA,9.1,97.2,Excreta,None,None,171,NA,476,3,,
d343,Helminth,Pathogen,Ascaris eggs,eggs/ml,Microscopy,Jensen et al. (2009),,Field study,Hanoi,Vietnam,Fecal sludge,Double vault latrine,2009,480000,316431.264,Dark,37.360405,NA,11.538429,49.917862,Excreta,Lime,None,172,NA,0,0.180961851,,
d344,Helminth,Pathogen,Ascaris eggs,eggs/ml,Microscopy,Jensen et al. (2009),,Field study,Hanoi,Vietnam,Fecal sludge,Double vault latrine,2009,480000,238087.2,Dark,32.106598,NA,9.542676,51.05518,Excreta,Lime,None,172,NA,16,0.30450519,,
d345,Helminth,Pathogen,Ascaris eggs,eggs/ml,Microscopy,Jensen et al. (2009),,Field study,Hanoi,Vietnam,Fecal sludge,Double vault latrine,2009,480000,146910.1584,Dark,30.964466,NA,9.393008,51.322662,Excreta,Lime,None,172,NA,32,0.51418941,,
d346,Helminth,Pathogen,Ascaris eggs,eggs/ml,Microscopy,Jensen et al. (2009),,Field study,Hanoi,Vietnam,Fecal sludge,Double vault latrine,2009,480000,18642.9888,Dark,30.659899,NA,9.551037,50.064236,Excreta,Lime,None,172,NA,48,1.410725699,,
d347,Helminth,Pathogen,Ascaris eggs,eggs/ml,Microscopy,Jensen et al. (2009),,Field study,Hanoi,Vietnam,Fecal sludge,Double vault latrine,2009,480000,71170.8672,Dark,31.878172,NA,9.536173,49.89785,Excreta,Lime,None,172,NA,65,0.82893898,,
d348,Helminth,Pathogen,Ascaris eggs,eggs/ml,Microscopy,Jensen et al. (2009),,Field study,Hanoi,Vietnam,Fecal sludge,Double vault latrine,2009,480000,6985.08096,Dark,30.659899,NA,9.521122,49.943134,Excreta,Lime,None,172,NA,81,1.837069793,,
d349,Helminth,Pathogen,Ascaris eggs,eggs/ml,Microscopy,Jensen et al. (2009),,Field study,Hanoi,Vietnam,Fecal sludge,Double vault latrine,2009,480000,4752,Dark,31.72589,NA,9.486934,50.641323,Excreta,Lime,None,172,NA,98,2.004364805,,
d350,Helminth,Pathogen,Ascaris eggs,eggs/ml,Microscopy,Jensen et al. (2009),,Field study,Hanoi,Vietnam,Fecal sludge,Double vault latrine,2009,480000,4752,Dark,29.593908,NA,9.62601,53.090775,Excreta,Lime,None,172,NA,115,2.004364805,,
d351,Helminth,Pathogen,Ascaris eggs,eggs/ml,Microscopy,Jensen et al. (2009),,Field study,Hanoi,Vietnam,Fecal sludge,Double vault latrine,2009,480000,4752,Dark,30.126904,NA,9.572498,57.06192,Excreta,Lime,None,172,NA,131,2.004364805,,
d564,Bacteria,Indicator,Escherichia Coli,CFU/100ml,Culture,Ogunyoku et al. (2016),,Laboratory-based study,"Berkeley, California",United States,Fecal sludge,None,2016,2500000000,NA,Dark,23,NA,7.108527,86.3,Excreta,Lime,None,173,NA,0,0.08,,
d565,Bacteria,Indicator,Escherichia Coli,CFU/100ml,Culture,Ogunyoku et al. (2016),,Laboratory-based study,"Berkeley, California",United States,Fecal sludge,None,2016,2500000000,NA,Dark,23,NA,8.356589,86.3,Excreta,Lime,None,173,NA,0.166667,0.23,,
d566,Bacteria,Indicator,Escherichia Coli,CFU/100ml,Culture,Ogunyoku et al. (2016),,Laboratory-based study,"Berkeley, California",United States,Fecal sludge,None,2016,2500000000,NA,Dark,23,NA,12.58915,86.3,Excreta,Lime,None,173,NA,0.208333,6.16,,
d567,Bacteria,Indicator,Escherichia Coli,CFU/100ml,Culture,Ogunyoku et al. (2016),,Laboratory-based study,"Berkeley, California",United States,Fecal sludge,None,2016,2500000000,NA,Dark,23,NA,12.69768,86.3,Excreta,Lime,None,173,NA,0.25,7.29,,
d568,Bacteria,Indicator,Escherichia Coli,CFU/100ml,Culture,Ogunyoku et al. (2016),,Laboratory-based study,"Berkeley, California",United States,Fecal sludge,None,2016,2500000000,NA,Dark,23,NA,12.69768,86.3,Excreta,Lime,None,173,NA,0.291667,7.79,,
d569,Bacteria,Indicator,Escherichia Coli,CFU/100ml,Culture,Ogunyoku et al. (2016),,Laboratory-based study,"Berkeley, California",United States,Fecal sludge,None,2016,2500000000,NA,Dark,23,NA,12.69768,86.3,Excreta,Lime,None,173,NA,0.333333,8.91,,
d570,Bacteria,Indicator,Escherichia Coli,CFU/100ml,Culture,Ogunyoku et al. (2016),,Laboratory-based study,"Berkeley, California",United States,Fecal sludge,None,2016,2500000000,NA,Dark,23,NA,12.69768,86.3,Excreta,Lime,None,173,NA,0.416667,9.3,,
d571,Bacteria,Indicator,Escherichia Coli,CFU/100ml,Culture,Ogunyoku et al. (2016),,Laboratory-based study,"Berkeley, California",United States,Fecal sludge,None,2016,2280000000,NA,Dark,23,NA,6.416667,86.3,Excreta,Lime,None,174,NA,0,0.04,,
d572,Bacteria,Indicator,Escherichia Coli,CFU/100ml,Culture,Ogunyoku et al. (2016),,Laboratory-based study,"Berkeley, California",United States,Fecal sludge,None,2016,2280000000,NA,Dark,23,NA,6.363637,86.3,Excreta,Lime,None,174,NA,0.166667,0.42,,
d573,Bacteria,Indicator,Escherichia Coli,CFU/100ml,Culture,Ogunyoku et al. (2016),,Laboratory-based study,"Berkeley, California",United States,Fecal sludge,None,2016,2280000000,NA,Dark,23,NA,12.35606,86.3,Excreta,Lime,None,174,NA,0.208333,0.98,,
d574,Bacteria,Indicator,Escherichia Coli,CFU/100ml,Culture,Ogunyoku et al. (2016),,Laboratory-based study,"Berkeley, California",United States,Fecal sludge,None,2016,2280000000,NA,Dark,23,NA,12.14394,86.3,Excreta,Lime,None,174,NA,0.25,2.2,,
d575,Bacteria,Indicator,Escherichia Coli,CFU/100ml,Culture,Ogunyoku et al. (2016),,Laboratory-based study,"Berkeley, California",United States,Fecal sludge,None,2016,2280000000,NA,Dark,23,NA,12.40909,86.3,Excreta,Lime,None,174,NA,0.291667,6.78,,
d576,Bacteria,Indicator,Escherichia Coli,CFU/100ml,Culture,Ogunyoku et al. (2016),,Laboratory-based study,"Berkeley, California",United States,Fecal sludge,None,2016,2280000000,NA,Dark,23,NA,12.40909,86.3,Excreta,Lime,None,174,NA,0.333333,7.73,,
d577,Bacteria,Indicator,Escherichia Coli,CFU/100ml,Culture,Ogunyoku et al. (2016),,Laboratory-based study,"Berkeley, California",United States,Fecal sludge,None,2016,2280000000,NA,Dark,23,NA,12.40909,86.3,Excreta,Lime,None,174,NA,0.416667,7.31,,
d578,Bacteria,Indicator,Escherichia Coli,CFU/100ml,Culture,Ogunyoku et al. (2016),,Laboratory-based study,"Berkeley, California",United States,Fecal sludge,None,2016,2500000000,NA,Dark,23,NA,7.054799,86.3,Excreta,None,None,175,NA,0,0.04,,
